Group;  in;  out; indef; in/out;  in-out/in+out; hub_ranks; auth_ranks
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 1; 0; 0; -1; 0.0028428; 0
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 0; 0; inf; 1; 0; 1.3574e-08
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 1; 0; 1; 0; 6.9095e-07; 4.2704e-07
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 2; 0; 0; inf; 1; 0; 0.012238
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 1; 0; 1; 0; 6.9095e-07; 0.0075634
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 2; 0; 0; -1; 0.012237; 0
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 0; 0; inf; 1; 0; 4.2704e-07
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 2; 1; 0.5; -0.33333; 0.0051636; 0.0030291
Hyp old; 0; 6; 0; 0; -1; 0.011077; 0
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 4; 1; 0.25; -0.6; 0.0090437; 0.0030291
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 3; 1; 0; 3; 0.5; 0.0028428; 0.0069146
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 1; 0; 1; 0; 4.5561e-09; 1.3574e-08
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 3; 0; 0; inf; 1; 0; 0.0060583
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 1; 0; 1; 0; 0.0033003; 0.0033003
Hyp old; 1; 1; 0; 1; 0; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 5; 1; 0; 5; 0.66667; 4.5561e-09; 0.0084698
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 1; 0; 0; inf; 1; 0; 0.0066007
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 2; 1; 0; 2; 0.33333; 0.0020334; 0.0055023
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 1; 0; 0; -1; 0.0066007; 0
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 0; 0; inf; inf; 0.0033003; 0.0033003
Hyp old; 0; 1; 0; 0; -1; 0.0075632; 0
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 1; 3; 0; 0.33333; -0.5; 0.00073612; 0.00044776
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 10; 8; 0; 1.25; 0.11111; 0.0044689; 0.0081186
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 3; 3; 0; 1; 0; 0.0029158; 0.0017319
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 4; 1; 0; 4; 0.6; 0.00025049; 0.002682
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 5; 1; 0; 5; 0.66667; 0.00019584; 0.0045546
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 2; 0; 0; inf; 1; 0; 0.001354
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
Hyp old; 0; 0; 0; inf; inf; 0.0033784; 0.0033784
