Group;  cell;  Dli; abs; perc
Int neuro; 255; 29; 7.5532; 15.8491
Int neuro; 255; 29; 14.9547; 31.4049
Int neuro; 255; 24; 10.1873; 21.3691
Int neuro; 255; 27; 11.9323; 25.0182
Int neuro; 256; 24; 7.9992; 18.6781
Int neuro; 256; 24; 14.3885; 33.6205
Int neuro; 256; 20; 18.862; 44.0706
Int neuro; 256; 24; 10.8981; 25.4547
Int neuro; 257; 35; 7.153; 16.4131
Int neuro; 257; 27; 12.6437; 28.9272
Int neuro; 257; 26; 8.0542; 18.4318
Int neuro; 257; 21; 11.2849; 25.8329
Int neuro; 258; 23; 19.5529; 40.4508
Int neuro; 258; 16; 14.4939; 30.0609
Int neuro; 258; 23; 4.228; 8.767
Int neuro; 258; 28; 21.187; 43.8735
Int neuro; 258; 56; 11.7975; 24.5225
Int neuro; 259; 39; 9.0608; 22.5775
Int neuro; 259; 35; 8.2367; 20.4225
Int neuro; 259; 121; 9.1831; 22.548
Int neuro; 259; 28; 8.7333; 21.4635
Int neuro; 260; 33; 14.6076; 29.3011
Int neuro; 260; 27; 11.5369; 23.186
Int neuro; 260; 45; 14.9634; 29.9231
Int neuro; 260; 24; 10.4377; 20.9621
Int neuro; 261; 30; 8.755; 21.4994
Int neuro; 261; 26; 14.5844; 35.5652
Int neuro; 261; 37; 8.5404; 20.7984
Int neuro; 261; 30; 13.044; 31.8095
Int neuro; 262; 34; 9.2107; 21.6449
Int neuro; 262; 23; 14.3618; 33.4335
Int neuro; 262; 40; 10.2815; 23.9184
Int neuro; 262; 27; 12.7746; 29.7376
Int neuro; 263; 24; 7.5004; 18.1146
Int neuro; 263; 24; 7.784; 18.758
Int neuro; 263; 32; 13.5058; 32.385
Int neuro; 263; 23; 5.4135; 13.0031
Int neuro; 264; 23; 5.0352; 12.5698
Int neuro; 264; 26; 6.65; 16.4833
Int neuro; 264; 58; 5.52; 13.6159
Int neuro; 264; 31; 5.9165; 14.5945
Int neuro; 265; 25; 5.8593; 12.6715
Int neuro; 265; 28; 12.7863; 27.6684
Int neuro; 265; 25; 19.4052; 42.0026
Int neuro; 265; 26; 9.3953; 20.376
Int neuro; 266; 31; 7.3352; 15.3953
Int neuro; 266; 36; 14.7963; 31.1508
Int neuro; 266; 27; 19.5618; 41.1972
Int neuro; 266; 29; 10.752; 22.6
Int neuro; 267; 32; 6.8397; 16.4699
Int neuro; 267; 27; 13.5983; 32.6783
Int neuro; 267; 35; 7.4802; 17.9223
Int neuro; 267; 25; 10.137; 24.2515
Int neuro; 268; 35; 6.9295; 17.2961
Int neuro; 268; 32; 12.822; 31.9098
Int neuro; 268; 32; 8.363; 20.8055
Int neuro; 268; 32; 10.6021; 26.4158
Int neuro; 269; 35; 11.6785; 24.7574
Int neuro; 269; 32; 9.6911; 20.6802
Int neuro; 269; 34; 13.8805; 29.5837
Int neuro; 269; 35; 7.3309; 15.6447
Int neuro; 270; 29; 8.2763; 20.8975
Int neuro; 270; 38; 14.0267; 35.4276
Int neuro; 270; 31; 8.3031; 20.8619
Int neuro; 270; 26; 13.0969; 32.8924
Int neuro; 271; 28; 8.9692; 21.3078
Int neuro; 271; 33; 15.6466; 37.227
Int neuro; 271; 22; 9.7192; 23.0469
Int neuro; 271; 47; 13.3961; 31.816
Int neuro; 272; 25; 17.6629; 37.6132
Int neuro; 272; 35; 14.5385; 31.0427
Int neuro; 272; 19; 3.5673; 7.6107
Int neuro; 272; 22; 17.9856; 38.2995
Int neuro; 272; 18; 12.2008; 25.9967
Int neuro; 273; 24; 12.6629; 29.5792
Int neuro; 273; 28; 17.9417; 41.8911
Int neuro; 273; 29; 12.7787; 29.6564
Int neuro; 273; 24; 16.4352; 38.0938
Int neuro; 274; 29; 7.8156; 16.2338
Int neuro; 274; 31; 12.4512; 25.6556
Int neuro; 274; 28; 16.6638; 34.3093
Int neuro; 274; 23; 10.0383; 20.6487
Int neuro; 275; 20; 20.333; 43.8263
Int neuro; 275; 25; 14.3129; 31.0279
Int neuro; 275; 24; 3.2385; 7.0343
Int neuro; 275; 20; 19.9851; 43.3448
Int neuro; 275; 14; 12.4118; 26.857
Int neuro; 276; 29; 8.8523; 21.7995
Int neuro; 276; 28; 7.0447; 17.3643
Int neuro; 276; 33; 7.696; 18.869
Int neuro; 276; 20; 6.3651; 15.5865
Int neuro; 277; 32; 11.5817; 24.9711
Int neuro; 277; 29; 12.7613; 27.3925
Int neuro; 277; 34; 18.0769; 38.8376
Int neuro; 277; 36; 9.0956; 19.4938
Int neuro; 278; 25; 15.1668; 35.6779
Int neuro; 278; 44; 11.5446; 27.3139
Int neuro; 278; 25; 16.0191; 37.8363
Int neuro; 278; 28; 8.4752; 20.0796
Int neuro; 279; 23; 4.7173; 10.5246
Int neuro; 279; 24; 10.2602; 22.8147
Int neuro; 279; 19; 16.285; 36.2235
Int neuro; 279; 30; 7.4744; 16.6038
Int neuro; 280; 33; 6.629; 15.4329
Int neuro; 280; 31; 14.7566; 34.2978
Int neuro; 280; 27; 7.9955; 18.5405
Int neuro; 280; 18; 11.9001; 27.6683
Int neuro; 281; 22; 18.6732; 40.4526
Int neuro; 281; 34; 12.4316; 26.9968
Int neuro; 281; 17; 18.8049; 40.6373
Int neuro; 281; 26; 9.6809; 20.9462
Int neuro; 282; 26; 13.0377; 29.8904
Int neuro; 282; 29; 9.5789; 22.005
Int neuro; 282; 24; 14.6853; 33.5741
Int neuro; 282; 29; 6.9442; 15.8666
Int neuro; 283; 25; 8.3021; 19.8545
Int neuro; 283; 33; 15.5562; 37.0233
Int neuro; 283; 38; 12.2151; 29.0672
Int neuro; 283; 16; 11.7344; 27.9088
Int neuro; 284; 23; 5.3966; 11.6076
Int neuro; 284; 27; 13.6514; 29.4431
Int neuro; 284; 18; 20.6455; 44.1958
Int neuro; 284; 25; 8.3912; 18.0026
Int neuro; 285; 25; 8.6115; 19.6838
Int neuro; 285; 28; 17.4895; 39.6316
Int neuro; 285; 42; 8.128; 18.4218
Int neuro; 285; 29; 13.4191; 30.4648
Int neuro; 286; 25; 8.3122; 22.9555
Int neuro; 286; 31; 4.8481; 13.3347
Int neuro; 286; 25; 7.5068; 20.5198
Int neuro; 286; 25; 4.9255; 13.4658
Int neuro; 287; 60; 4.2975; 11.2467
Int neuro; 287; 253; 6.1794; 15.7903
Int neuro; 287; 33; 5.9991; 15.2857
Int neuro; 287; 37; 5.4622; 13.9653
Int neuro; 288; 32; 7.9739; 18.7868
Int neuro; 288; 36; 14.7859; 34.8385
Int neuro; 288; 32; 8.9547; 21.0782
Int neuro; 288; 30; 12.4429; 29.309
Int neuro; 289; 26; 8.8357; 19.5473
Int neuro; 289; 35; 16.2074; 35.6243
Int neuro; 289; 34; 14.8043; 32.4594
Int neuro; 289; 24; 12.9276; 28.42
Int neuro; 290; 33; 4.8296; 11.7621
Int neuro; 290; 27; 9.803; 23.8093
Int neuro; 290; 25; 16.3255; 39.5553
Int neuro; 290; 29; 6.2996; 15.2495
Int neuro; 291; 21; 8.2238; 19.0647
Int neuro; 291; 21; 15.4948; 35.9192
Int neuro; 291; 31; 9.5578; 22.2334
Int neuro; 291; 20; 13.636; 31.7646
Int neuro; 292; 30; 10.6301; 24.0934
Int neuro; 292; 26; 16.4634; 37.362
Int neuro; 292; 30; 11.5796; 26.424
Int neuro; 292; 24; 14.6199; 33.3383
Int neuro; 293; 26; 12.5835; 25.5542
Int neuro; 293; 41; 9.3778; 19.0265
Int neuro; 293; 30; 14.9351; 30.2233
Int neuro; 293; 28; 7.1846; 14.4885
Int neuro; 294; 30; 8.0863; 21.2558
Int neuro; 294; 36; 4.4602; 11.6836
Int neuro; 294; 41; 7.9437; 20.7132
Int neuro; 294; 29; 4.0658; 10.5783
Int neuro; 295; 31; 9.4457; 21.8353
Int neuro; 295; 29; 17.9952; 41.4661
Int neuro; 295; 36; 10.604; 24.2962
Int neuro; 295; 29; 15.8443; 36.4853
Int neuro; 296; 34; 9.2891; 23.3403
Int neuro; 296; 20; 15.7175; 39.4644
Int neuro; 296; 46; 8.7516; 21.9433
Int neuro; 296; 19; 11.009; 27.6607
Int neuro; 297; 24; 8.4808; 21.0697
Int neuro; 297; 42; 14.6882; 36.3845
Int neuro; 297; 25; 7.976; 19.7345
Int neuro; 297; 25; 12.0144; 29.8278
Int neuro; 298; 27; 5.6436; 13.3083
Int neuro; 298; 26; 11.6243; 27.2513
Int neuro; 298; 29; 17.7586; 41.51
Int neuro; 298; 45; 7.5502; 17.6902
Int neuro; 299; 37; 9.5373; 21.9413
Int neuro; 299; 27; 7.455; 17.2136
Int neuro; 299; 31; 10.9022; 25.2928
Int neuro; 299; 19; 4.2054; 9.7491
Int neuro; 301; 63; 8.7891; 23.171
Int neuro; 301; 20; 15.3686; 40.5255
Int neuro; 301; 28; 9.1095; 23.9503
Int neuro; 301; 24; 13.1372; 34.6536
Int neuro; 302; 27; 7.071; 16.0812
Int neuro; 302; 106; 14.5063; 33.0065
Int neuro; 302; 29; 16.2966; 37.0302
Int neuro; 302; 24; 11.7259; 26.6846
Int neuro; 303; 26; 8.2943; 20.9092
Int neuro; 303; 31; 12.9332; 32.5668
Int neuro; 303; 30; 17.6692; 44.2728
Int neuro; 303; 19; 10.565; 26.4234
Int neuro; 304; 23; 11.6132; 28.5515
Int neuro; 304; 23; 8.6067; 21.088
Int neuro; 304; 25; 14.3702; 35.1433
Int neuro; 304; 25; 6.0867; 14.8858
Int neuro; 305; 28; 5.6299; 14.0297
Int neuro; 305; 34; 7.9976; 19.8824
Int neuro; 305; 24; 15.8117; 39.0949
Int neuro; 305; 43; 6.6204; 16.2984
Int neuro; 306; 26; 8.3715; 19.8438
Int neuro; 306; 35; 13.1856; 30.9238
Int neuro; 306; 23; 8.1244; 18.8848
Int neuro; 306; 23; 14.5658; 33.8866
Int neuro; 307; 28; 5.912; 14.9018
Int neuro; 307; 24; 9.8395; 24.9354
Int neuro; 307; 20; 14.7821; 37.146
Int neuro; 307; 15; 8.7369; 22.0387
Int neuro; 308; 33; 6.4888; 16.2572
Int neuro; 308; 30; 10.3067; 25.9695
Int neuro; 308; 35; 7.3413; 18.4051
Int neuro; 308; 25; 7.7676; 19.4981
Int neuro; 309; 37; 9.4026; 23.0041
Int neuro; 309; 23; 15.5005; 37.8638
Int neuro; 309; 37; 10.592; 25.7595
Int neuro; 309; 24; 13.5343; 32.9761
Int neuro; 310; 17; 9.8857; 24.4987
Int neuro; 310; 20; 14.4772; 35.6744
Int neuro; 310; 24; 9.4579; 23.3111
Int neuro; 310; 51; 11.7035; 28.8748
Int neuro; 311; 25; 8.6912; 20.7334
Int neuro; 311; 23; 9.2243; 22.0254
Int neuro; 311; 31; 15.7863; 37.6209
Int neuro; 311; 31; 6.2453; 14.8822
Int neuro; 312; 22; 13.3519; 31.9077
Int neuro; 312; 33; 8.3229; 19.9533
Int neuro; 312; 31; 11.7667; 28.0269
Int neuro; 312; 22; 6.8536; 16.2575
Int neuro; 313; 24; 6.3741; 15.8902
Int neuro; 313; 21; 11.4659; 28.6496
Int neuro; 313; 23; 16.1621; 40.1737
Int neuro; 313; 26; 9.3997; 23.3249
Int neuro; 314; 29; 12.0715; 27.8758
Int neuro; 314; 22; 17.7247; 40.7862
Int neuro; 314; 29; 11.5358; 26.5323
Int neuro; 314; 29; 15.3531; 35.3361
Int neuro; 315; 24; 9.7517; 22.4433
Int neuro; 315; 20; 16.2472; 37.421
Int neuro; 315; 27; 9.7851; 22.5228
Int neuro; 315; 25; 13.2504; 30.5329
Int neuro; 317; 27; 14.019; 28.363
Int neuro; 317; 28; 10.0333; 20.3155
Int neuro; 317; 25; 14.48; 29.295
Int neuro; 317; 21; 8.3514; 16.9482
Int neuro; 318; 27; 7.2513; 16.1684
Int neuro; 318; 112; 13.8334; 30.8871
Int neuro; 318; 26; 12.9275; 28.8827
Int neuro; 318; 22; 12.1502; 27.2772
Int neuro; 319; 17; 8.8534; 20.0989
Int neuro; 319; 30; 12.4436; 28.0131
Int neuro; 319; 21; 19.2569; 43.343
Int neuro; 319; 38; 10.4725; 23.5585
Int neuro; 320; 27; 9.4787; 22.7686
Int neuro; 320; 31; 5.735; 13.7522
Int neuro; 320; 35; 10.7009; 25.5989
Int neuro; 320; 21; 4.6384; 11.1064
Int neuro; 321; 59; 4.1897; 12.7135
Int neuro; 321; 32; 5.727; 17.1589
Int neuro; 321; 53; 4.6397; 13.7448
Int neuro; 321; 68; 4.3629; 12.8076
Int neuro; 322; 30; 8.6001; 19.4632
Int neuro; 322; 24; 14.4004; 32.6401
Int neuro; 322; 20; 18.4192; 41.6798
Int neuro; 322; 23; 11.2993; 25.6399
Int neuro; 323; 24; 7.8731; 20.0043
Int neuro; 323; 33; 14.1174; 35.5788
Int neuro; 323; 48; 11.7974; 29.5787
Int neuro; 323; 16; 14.1887; 35.4543
Int neuro; 324; 36; 10.2755; 21.8846
Int neuro; 324; 26; 15.9364; 34.0337
Int neuro; 324; 29; 17.3142; 36.8457
Int neuro; 324; 23; 13.589; 28.9554
Int neuro; 326; 28; 9.5515; 19.5331
Int neuro; 326; 31; 14.9153; 30.3444
Int neuro; 326; 34; 14.8581; 30.3706
Int neuro; 326; 24; 13.3715; 27.3962
Int neuro; 327; 33; 13.8799; 29.2445
Int neuro; 327; 122; 19.6912; 41.4927
Int neuro; 327; 17; 13.3556; 28.2574
Int neuro; 327; 13; 16.1594; 34.2212
Int neuro; 328; 26; 13.8839; 30.1982
Int neuro; 328; 31; 20.065; 43.6834
Int neuro; 328; 24; 13.882; 30.2334
Int neuro; 328; 21; 17.1823; 37.49
Int neuro; 329; 32; 14.3181; 30.6414
Int neuro; 329; 23; 18.8653; 40.5768
Int neuro; 329; 28; 20.4571; 44.4836
Int neuro; 329; 24; 3.4915; 7.6158
Int neuro; 329; 20; 15.3435; 33.4805
Int neuro; 330; 27; 13.4506; 30.2932
Int neuro; 330; 25; 9.7392; 21.9593
Int neuro; 330; 19; 17.2125; 38.7358
Int neuro; 330; 26; 7.3669; 16.5328
Int neuro; 331; 30; 12.8215; 27.4287
Int neuro; 331; 16; 10.6545; 22.8085
Int neuro; 331; 30; 18.788; 40.2221
Int neuro; 331; 23; 7.967; 17.0183
Int neuro; 333; 26; 12.2005; 27.9746
Int neuro; 333; 32; 16.9943; 38.8926
Int neuro; 333; 19; 11.7968; 26.9609
Int neuro; 333; 24; 15.0255; 34.3619
Int neuro; 334; 22; 8.8474; 20.0174
Int neuro; 334; 29; 13.9349; 31.5782
Int neuro; 334; 22; 20.7087; 46.8387
Int neuro; 334; 19; 8.2737; 18.737
Int neuro; 335; 19; 9.0754; 21.1123
Int neuro; 335; 30; 14.8144; 34.3812
Int neuro; 335; 35; 10.5817; 24.4537
Int neuro; 335; 34; 14.4321; 33.3448
Int neuro; 336; 23; 4.6303; 12.5316
Int neuro; 336; 24; 7.9879; 21.5398
Int neuro; 336; 45; 5.6741; 15.2309
Int neuro; 336; 48; 6.7596; 18.1866
Int neuro; 337; 20; 6.004; 17.0709
Int neuro; 337; 24; 8.4094; 23.8539
Int neuro; 337; 28; 5.3175; 14.971
Int neuro; 337; 26; 8.1922; 23.0913
Int neuro; 338; 35; 2.2665; 7.2809
Int neuro; 339; 28; 14.4948; 27.5529
Int neuro; 339; 23; 22.0715; 41.9761
Int neuro; 339; 30; 15.3113; 28.9831
Int neuro; 339; 20; 20.7416; 39.3581
Int neuro; 340; 27; 7.0808; 19.1381
Int neuro; 340; 26; 3.7353; 10.0692
Int neuro; 340; 22; 7.9183; 21.2072
Int neuro; 340; 36; 3.0076; 8.0515
Int neuro; 341; 39; 11.8339; 25.6622
Int neuro; 341; 38; 18.0806; 38.9596
Int neuro; 341; 36; 12.5937; 27.0939
Int neuro; 341; 30; 14.8659; 31.9673
Int neuro; 342; 19; 11.4846; 25.9894
Int neuro; 342; 19; 12.8186; 28.9016
Int neuro; 342; 24; 20.1764; 45.4534
Int neuro; 342; 22; 10.9102; 24.5876
Int neuro; 343; 22; 8.6991; 18.3659
Int neuro; 343; 30; 16.1938; 34.4022
Int neuro; 343; 37; 19.1287; 40.7588
Int neuro; 343; 15; 13.5345; 28.946
Int neuro; 344; 28; 8.6002; 21.7368
Int neuro; 344; 44; 6.5307; 16.5221
Int neuro; 344; 29; 8.3364; 20.9515
Int neuro; 344; 41; 5.7695; 14.5067
Int neuro; 345; 42; 5.7141; 13.6012
Int neuro; 345; 44; 12.9003; 30.7686
Int neuro; 345; 22; 17.6507; 41.9893
Int neuro; 345; 53; 8.6425; 20.5526
Int neuro; 346; 30; 13.7408; 29.9848
Int neuro; 346; 21; 20.9959; 45.7392
Int neuro; 346; 23; 14.2863; 31.0197
Int neuro; 346; 18; 18.2745; 39.6688
Int neuro; 347; 17; 9.8987; 23.0813
Int neuro; 347; 21; 12.1269; 28.4965
Int neuro; 347; 23; 15.7666; 36.9451
Int neuro; 347; 21; 9.2311; 21.5334
Int neuro; 348; 27; 6.6234; 16.4946
Int neuro; 348; 30; 8.3895; 20.7886
Int neuro; 348; 45; 6.8783; 17.0384
Int neuro; 348; 31; 9.8938; 24.3637
Int neuro; 350; 19; 13.86; 31.3036
Int neuro; 350; 31; 12.3501; 27.8751
Int neuro; 350; 26; 20.099; 45.2858
Int neuro; 350; 19; 9.2058; 20.6888
Int neuro; 351; 28; 9.7028; 24.3696
Int neuro; 351; 28; 15.9842; 40.1406
Int neuro; 351; 34; 10.1306; 25.2947
Int neuro; 351; 25; 14.2228; 35.514
Int neuro; 352; 28; 11.3241; 24.2506
Int neuro; 352; 27; 15.2391; 32.6018
Int neuro; 352; 30; 19.2243; 41.1248
Int neuro; 352; 25; 14.4901; 30.9821
Int neuro; 353; 30; 15.7639; 35.885
Int neuro; 353; 34; 11.6224; 26.3328
Int neuro; 353; 33; 17.081; 38.501
Int neuro; 353; 31; 9.9006; 22.2193
Int neuro; 354; 25; 14.2976; 31.3956
Int neuro; 354; 26; 9.9174; 21.756
Int neuro; 354; 32; 15.7208; 34.3827
Int neuro; 354; 34; 9.2778; 20.1957
Int neuro; 355; 36; 11.6509; 24.9172
Int neuro; 355; 37; 15.8934; 33.8224
Int neuro; 355; 28; 11.3778; 24.2462
Int neuro; 355; 21; 14.8669; 31.6426
Int neuro; 356; 21; 7.9329; 18.0121
Int neuro; 356; 21; 11.9547; 27.0743
Int neuro; 356; 25; 20.495; 46.3852
Int neuro; 356; 22; 9.499; 21.4675
Int neuro; 357; 23; 12.7758; 33.3566
Int neuro; 357; 33; 8.0079; 21.1169
Int neuro; 357; 28; 13.4644; 35.283
Int neuro; 357; 27; 5.2824; 13.8563
Int neuro; 358; 28; 4.8667; 12.0526
Int neuro; 358; 34; 7.8616; 19.3379
Int neuro; 358; 33; 6.2443; 15.3309
Int neuro; 358; 27; 6.9054; 16.974
Int neuro; 359; 30; 6.1691; 15.4018
Int neuro; 359; 34; 6.5325; 16.2738
Int neuro; 359; 51; 6.2423; 15.5763
Int neuro; 359; 27; 6.7341; 16.7914
Int neuro; 360; 33; 11.6487; 25.613
Int neuro; 360; 23; 18.9558; 41.656
Int neuro; 360; 47; 12.7652; 27.8127
Int neuro; 360; 20; 18.2133; 39.7515
Int neuro; 361; 19; 3.6821; 9.154
Int neuro; 361; 121; 7.8952; 19.5717
Int neuro; 361; 47; 9.758; 24.0896
Int neuro; 361; 21; 6.24; 15.4408
Int neuro; 362; 32; 6.9218; 15.6585
Int neuro; 362; 21; 14.5737; 33.0229
Int neuro; 362; 18; 19.5917; 44.2842
Int neuro; 362; 27; 10.7712; 24.3212
Int neuro; 363; 23; 6.0587; 15.2343
Int neuro; 363; 23; 10.8088; 27.1106
Int neuro; 363; 29; 12.3914; 31.0184
Int neuro; 363; 21; 8.1328; 20.3192
Int neuro; 364; 28; 9.0377; 20.6878
Int neuro; 364; 26; 11.0272; 25.2936
Int neuro; 364; 30; 19.0514; 43.6837
Int neuro; 364; 31; 8.6913; 19.9588
Int neuro; 365; 21; 6.6715; 17.7644
Int neuro; 365; 33; 7.8897; 20.9177
Int neuro; 365; 34; 6.8771; 18.1247
Int neuro; 365; 33; 8.5103; 22.4099
Int neuro; 366; 33; 10.5575; 24.1673
Int neuro; 366; 35; 16.4212; 37.5954
Int neuro; 366; 28; 10.0488; 22.8723
Int neuro; 366; 29; 14.3937; 32.8314
Int neuro; 367; 31; 7.0364; 17.852
Int neuro; 367; 43; 12.2694; 30.9832
Int neuro; 367; 35; 9.7044; 24.524
Int neuro; 367; 29; 10.1704; 25.5811
Int neuro; 368; 38; 14.6576; 31.1259
Int neuro; 368; 21; 22.3387; 47.243
Int neuro; 368; 26; 15.84; 33.4551
Int neuro; 368; 25; 21.3535; 45.0564
Int neuro; 369; 19; 7.7083; 19.3898
Int neuro; 369; 27; 15.7188; 39.4109
Int neuro; 369; 26; 8.4339; 21.009
Int neuro; 369; 27; 11.6833; 29.1099
Int neuro; 370; 30; 8.8494; 21.5837
Int neuro; 370; 27; 12.5413; 30.2529
Int neuro; 370; 51; 9.0269; 21.7882
Int neuro; 370; 51; 13.1059; 31.5691
Int neuro; 371; 29; 12.1964; 29.5895
Int neuro; 371; 35; 7.8699; 18.9841
Int neuro; 371; 29; 12.1276; 29.1193
Int neuro; 371; 32; 8.1855; 19.6003
Int neuro; 372; 25; 10.3477; 24.7535
Int neuro; 372; 19; 15.8037; 37.6219
Int neuro; 372; 25; 8.1059; 19.1709
Int neuro; 372; 29; 14.8075; 35.0216
Int neuro; 373; 25; 6.4012; 14.3776
Int neuro; 373; 20; 13.0509; 29.2218
Int neuro; 373; 28; 20.2598; 45.1286
Int neuro; 373; 22; 9.9926; 22.249
Int neuro; 374; 27; 6.5138; 15.4308
Int neuro; 374; 31; 13.673; 32.3662
Int neuro; 374; 30; 16.4269; 38.7486
Int neuro; 374; 28; 10.5955; 24.9513
Int neuro; 375; 30; 10.9528; 24.4391
Int neuro; 375; 26; 15.6664; 34.8921
Int neuro; 375; 31; 11.6513; 25.746
Int neuro; 375; 27; 14.3248; 31.528
Int neuro; 376; 32; 15.0458; 34.272
Int neuro; 376; 38; 9.5888; 21.7767
Int neuro; 376; 20; 16.5566; 37.3986
Int neuro; 376; 32; 8.3692; 18.8986
Int neuro; 377; 30; 12.1944; 27.6934
Int neuro; 377; 22; 17.8907; 40.4778
Int neuro; 377; 28; 12.4184; 28.0932
Int neuro; 377; 24; 16.1626; 36.5481
Int neuro; 378; 103; 12.8901; 35.239
Int neuro; 378; 23; 6.0396; 16.5642
Int neuro; 378; 24; 9.9814; 27.3985
Int neuro; 378; 139; 5.7176; 15.6696
Int neuro; 379; 22; 17.0563; 38.5043
Int neuro; 379; 25; 13.0036; 29.3693
Int neuro; 379; 18; 18.4385; 41.4697
Int neuro; 379; 27; 9.4488; 21.1804
Int neuro; 380; 24; 6.0624; 16.0838
Int neuro; 380; 29; 11.768; 31.1348
Int neuro; 380; 30; 7.0133; 18.5048
Int neuro; 380; 49; 10.3456; 27.257
Int neuro; 381; 22; 12.7312; 31.5638
Int neuro; 381; 26; 8.2825; 20.5441
Int neuro; 381; 35; 13.3644; 33.0996
Int neuro; 381; 26; 6.6264; 16.3681
Int neuro; 382; 27; 10.2227; 25.7108
Int neuro; 382; 29; 17.4649; 43.6452
Int neuro; 382; 25; 10.0786; 25.1703
Int neuro; 382; 23; 15.3091; 38.1626
Int neuro; 383; 20; 7.1206; 16.0313
Int neuro; 383; 26; 14.1901; 31.9084
Int neuro; 383; 28; 21.5045; 48.4022
Int neuro; 383; 20; 11.2765; 25.2783
Int neuro; 384; 27; 14.224; 36.5579
Int neuro; 384; 30; 9.4908; 24.3303
Int neuro; 384; 31; 15.1965; 38.9408
Int neuro; 384; 18; 7.9184; 20.2667
Int neuro; 385; 30; 12.2587; 28.2455
Int neuro; 385; 27; 18.7908; 43.1346
Int neuro; 385; 31; 12.4033; 28.4408
Int neuro; 385; 38; 15.9665; 36.7938
Int neuro; 386; 18; 10.7266; 28.7353
Int neuro; 386; 46; 7.2637; 19.4334
Int neuro; 386; 28; 14.3772; 38.4455
Int neuro; 386; 23; 6.5604; 17.4942
Int neuro; 387; 26; 5.7518; 14.2642
Int neuro; 387; 24; 11.0417; 27.3054
Int neuro; 387; 24; 16.4246; 40.5538
Int neuro; 387; 22; 7.3638; 18.1557
Int neuro; 388; 30; 7.8575; 17.0887
Int neuro; 388; 35; 13.0411; 28.3266
Int neuro; 388; 17; 9.4103; 20.3946
Int neuro; 388; 17; 13.0694; 28.3729
Int neuro; 389; 23; 14.0585; 34.1095
Int neuro; 389; 26; 11.6451; 28.3058
Int neuro; 389; 27; 15.9361; 38.7142
Int neuro; 389; 25; 9.1829; 22.198
Int neuro; 390; 39; 7.0678; 16.8418
Int neuro; 390; 29; 12.0358; 28.5846
Int neuro; 390; 31; 18.9824; 45.046
Int neuro; 390; 43; 10.1674; 24.0538
Int neuro; 391; 34; 8.6612; 21.7109
Int neuro; 391; 28; 8.2404; 20.5936
Int neuro; 391; 21; 16.2513; 40.5882
Int neuro; 391; 29; 7.7482; 19.2615
Int neuro; 392; 30; 10.0956; 26.3752
Int neuro; 392; 20; 16.1163; 42.085
Int neuro; 392; 29; 10.4997; 27.2657
Int neuro; 392; 28; 14.634; 37.9709
Int neuro; 393; 25; 15.0862; 34.296
Int neuro; 393; 40; 10.7052; 24.2314
Int neuro; 393; 26; 16.0458; 36.2528
Int neuro; 393; 31; 8.7905; 19.8099
Int neuro; 394; 42; 12.2258; 26.6292
Int neuro; 394; 76; 15.7608; 34.295
Int neuro; 394; 33; 12.093; 26.1694
Int neuro; 394; 44; 14.4447; 31.2573
Int neuro; 395; 34; 10.1069; 24.9968
Int neuro; 395; 20; 14.877; 36.6628
Int neuro; 395; 29; 9.9072; 24.4163
Int neuro; 395; 22; 14.0624; 34.5469
Int neuro; 396; 37; 6.8542; 16.8266
Int neuro; 396; 26; 15.2572; 37.023
Int neuro; 396; 32; 17.3925; 41.9662
Int neuro; 396; 23; 11.9495; 28.951
Int neuro; 397; 35; 6.0887; 14.6481
Int neuro; 397; 23; 13.326; 32.1018
Int neuro; 397; 26; 19.2474; 46.2127
Int neuro; 397; 20; 11.1743; 26.8724
Int neuro; 398; 20; 6.5376; 14.7777
Int neuro; 398; 33; 12.8062; 28.8198
Int neuro; 398; 53; 11.1688; 25.3367
Int neuro; 398; 26; 8.3356; 19.1691
Int neuro; 399; 27; 11.5691; 19.5942
Int neuro; 399; 39; 13.3064; 22.4743
Int neuro; 399; 46; 11.0225; 18.6084
Int neuro; 399; 75; 12.0023; 20.284
Int neuro; 400; 26; 9.8425; 27.239
Int neuro; 400; 38; 10.2293; 28.1481
Int neuro; 400; 34; 9.6203; 26.3965
Int neuro; 400; 24; 10.7866; 29.5911
Int neuro; 401; 25; 9.1822; 22.4383
Int neuro; 401; 32; 15.2284; 37.213
Int neuro; 401; 31; 10.111; 24.7487
Int neuro; 401; 23; 14.1168; 34.3945
Int neuro; 402; 23; 11.937; 31.6033
Int neuro; 402; 35; 8.4999; 22.4144
Int neuro; 402; 21; 11.0179; 28.7926
Int neuro; 402; 30; 9.508; 24.8172
Int neuro; 403; 21; 14.9806; 34.4677
Int neuro; 403; 25; 11.7075; 27.0268
Int neuro; 403; 27; 17.0279; 39.0617
Int neuro; 403; 23; 11.5169; 26.3844
Int neuro; 6; 37; 4.7618; 8.0474
Int neuro; 6; 37; 5.2017; 9.195
Int neuro; 6; 84; 3.8857; 7.0114
Int neuro; 6; 85; 4.5777; 8.4293
Int neuro; 6; 40; 3.8338; 7.6479
Int neuro; 6; 28; 4.4601; 9.1113
Int neuro; 15; 121; 3.1299; 8.5041
Int neuro; 18; 31; 3.3596; 8.2702
Int neuro; 18; 42; 4.1502; 10.3746
Int neuro; 21; 51; 6.8183; 14.8172
